DIRECTION,STUDY_DATE,VOLUME
W,09/04/2023 05:00:00 AM,28
E,09/04/2023 05:00:00 AM,18
W,09/04/2023 05:15:00 AM,27
E,09/04/2023 05:15:00 AM,36
W,09/04/2023 05:30:00 AM,44
E,09/04/2023 05:30:00 AM,67
W,09/04/2023 05:45:00 AM,47
E,09/04/2023 05:45:00 AM,63
W,09/04/2023 06:00:00 AM,47
E,09/04/2023 06:00:00 AM,48
W,09/04/2023 06:15:00 AM,54
E,09/04/2023 06:15:00 AM,81
W,09/04/2023 06:30:00 AM,98
E,09/04/2023 06:30:00 AM,105
W,09/04/2023 06:45:00 AM,94
E,09/04/2023 06:45:00 AM,94
W,09/04/2023 07:00:00 AM,79
E,09/04/2023 07:00:00 AM,95
W,09/04/2023 07:15:00 AM,123
E,09/04/2023 07:15:00 AM,82
W,09/04/2023 07:30:00 AM,135
E,09/04/2023 07:30:00 AM,125
W,09/04/2023 07:45:00 AM,156
E,09/04/2023 07:45:00 AM,107
W,09/04/2023 08:00:00 AM,111
E,09/04/2023 08:00:00 AM,105
W,09/04/2023 08:15:00 AM,135
E,09/04/2023 08:15:00 AM,124
W,09/04/2023 08:30:00 AM,180
E,09/04/2023 08:30:00 AM,173
W,09/04/2023 08:45:00 AM,194
E,09/04/2023 08:45:00 AM,190
W,09/04/2023 09:00:00 AM,171
E,09/04/2023 09:00:00 AM,188
W,09/04/2023 09:15:00 AM,184
E,09/04/2023 09:15:00 AM,233
W,09/04/2023 09:30:00 AM,214
E,09/04/2023 09:30:00 AM,265
W,09/04/2023 09:45:00 AM,282
E,09/04/2023 09:45:00 AM,365
W,09/04/2023 10:00:00 AM,269
E,09/04/2023 10:00:00 AM,349
W,09/04/2023 10:15:00 AM,273
E,09/04/2023 10:15:00 AM,389
W,09/04/2023 10:30:00 AM,309
E,09/04/2023 10:30:00 AM,400
W,09/04/2023 10:45:00 AM,322
E,09/04/2023 10:45:00 AM,433
W,09/04/2023 11:00:00 AM,368
E,09/04/2023 11:00:00 AM,435
W,09/04/2023 11:15:00 AM,369
E,09/04/2023 11:15:00 AM,464
W,09/04/2023 11:30:00 AM,367
E,09/04/2023 11:30:00 AM,455
W,09/04/2023 11:45:00 AM,396
E,09/04/2023 11:45:00 AM,543
W,09/04/2023 12:00:00 PM,428
E,09/04/2023 12:00:00 PM,438
W,09/04/2023 12:15:00 PM,478
E,09/04/2023 12:15:00 PM,500
W,09/04/2023 12:30:00 PM,473
E,09/04/2023 12:30:00 PM,524
W,09/04/2023 12:45:00 PM,522
E,09/04/2023 12:45:00 PM,525
W,09/04/2023 01:00:00 PM,488
E,09/04/2023 01:00:00 PM,529
W,09/04/2023 01:15:00 PM,451
E,09/04/2023 01:15:00 PM,487
W,09/04/2023 01:30:00 PM,492
E,09/04/2023 01:30:00 PM,558
W,09/04/2023 01:45:00 PM,532
E,09/04/2023 01:45:00 PM,514
W,09/04/2023 02:00:00 PM,472
E,09/04/2023 02:00:00 PM,551
W,09/04/2023 02:15:00 PM,500
E,09/04/2023 02:15:00 PM,561
W,09/04/2023 02:30:00 PM,566
E,09/04/2023 02:30:00 PM,581
W,09/04/2023 02:45:00 PM,555
E,09/04/2023 02:45:00 PM,559
W,09/04/2023 03:00:00 PM,602
E,09/04/2023 03:00:00 PM,533
W,09/04/2023 03:15:00 PM,575
E,09/04/2023 03:15:00 PM,515
W,09/04/2023 03:30:00 PM,556
E,09/04/2023 03:30:00 PM,543
W,09/04/2023 03:45:00 PM,568
E,09/04/2023 03:45:00 PM,508
W,09/04/2023 04:00:00 PM,548
E,09/04/2023 04:00:00 PM,514
W,09/04/2023 04:15:00 PM,539
E,09/04/2023 04:15:00 PM,491
W,09/04/2023 04:30:00 PM,490
E,09/04/2023 04:30:00 PM,439
W,09/04/2023 04:45:00 PM,527
E,09/04/2023 04:45:00 PM,434
W,09/04/2023 05:00:00 PM,541
E,09/04/2023 05:00:00 PM,388
W,09/04/2023 05:15:00 PM,488
E,09/04/2023 05:15:00 PM,438
W,09/04/2023 05:30:00 PM,458
E,09/04/2023 05:30:00 PM,395
W,09/04/2023 05:45:00 PM,505
E,09/04/2023 05:45:00 PM,352
W,09/04/2023 06:00:00 PM,428
E,09/04/2023 06:00:00 PM,342
W,09/04/2023 06:15:00 PM,446
E,09/04/2023 06:15:00 PM,338
W,09/04/2023 06:30:00 PM,368
E,09/04/2023 06:30:00 PM,306
W,09/04/2023 06:45:00 PM,327
E,09/04/2023 06:45:00 PM,321
W,09/04/2023 07:00:00 PM,300
E,09/04/2023 07:00:00 PM,266
W,09/04/2023 07:15:00 PM,289
E,09/04/2023 07:15:00 PM,244
W,09/04/2023 07:30:00 PM,296
E,09/04/2023 07:30:00 PM,253
W,09/04/2023 07:45:00 PM,268
E,09/04/2023 07:45:00 PM,224
W,09/04/2023 08:00:00 PM,258
E,09/04/2023 08:00:00 PM,216
W,09/04/2023 08:15:00 PM,279
E,09/04/2023 08:15:00 PM,201
W,09/04/2023 08:30:00 PM,299
E,09/04/2023 08:30:00 PM,236
W,09/04/2023 08:45:00 PM,306
E,09/04/2023 08:45:00 PM,189
W,09/04/2023 09:00:00 PM,217
E,09/04/2023 09:00:00 PM,212
W,09/04/2023 09:15:00 PM,204
E,09/04/2023 09:15:00 PM,189
W,09/04/2023 09:30:00 PM,202
E,09/04/2023 09:30:00 PM,141
W,09/04/2023 09:45:00 PM,165
E,09/04/2023 09:45:00 PM,148
W,09/04/2023 10:00:00 PM,150
E,09/04/2023 10:00:00 PM,134
W,09/04/2023 10:15:00 PM,128
E,09/04/2023 10:15:00 PM,113
W,09/04/2023 10:30:00 PM,111
E,09/04/2023 10:30:00 PM,115
W,09/04/2023 10:45:00 PM,121
E,09/04/2023 10:45:00 PM,84
W,09/04/2023 11:00:00 PM,97
E,09/04/2023 11:00:00 PM,76
W,09/04/2023 11:15:00 PM,102
E,09/04/2023 11:15:00 PM,72
W,09/04/2023 11:30:00 PM,87
E,09/04/2023 11:30:00 PM,52
W,09/04/2023 11:45:00 PM,62
E,09/04/2023 11:45:00 PM,36
W,09/05/2023 12:00:00 AM,39
E,09/05/2023 12:00:00 AM,49
W,09/05/2023 12:15:00 AM,45
E,09/05/2023 12:15:00 AM,38
W,09/05/2023 12:30:00 AM,47
E,09/05/2023 12:30:00 AM,32
W,09/05/2023 12:45:00 AM,34
E,09/05/2023 12:45:00 AM,27
W,09/05/2023 01:00:00 AM,26
E,09/05/2023 01:00:00 AM,17
W,09/05/2023 01:15:00 AM,22
E,09/05/2023 01:15:00 AM,25
W,09/05/2023 01:30:00 AM,21
E,09/05/2023 01:30:00 AM,20
W,09/05/2023 01:45:00 AM,25
E,09/05/2023 01:45:00 AM,17
W,09/05/2023 02:00:00 AM,9
E,09/05/2023 02:00:00 AM,18
W,09/05/2023 02:15:00 AM,15
E,09/05/2023 02:15:00 AM,15
W,09/05/2023 02:30:00 AM,19
E,09/05/2023 02:30:00 AM,23
W,09/05/2023 02:45:00 AM,17
E,09/05/2023 02:45:00 AM,9
W,09/05/2023 03:00:00 AM,13
E,09/05/2023 03:00:00 AM,17
W,09/05/2023 03:15:00 AM,15
E,09/05/2023 03:15:00 AM,17
W,09/05/2023 03:30:00 AM,8
E,09/05/2023 03:30:00 AM,28
W,09/05/2023 03:45:00 AM,14
E,09/05/2023 03:45:00 AM,22
W,09/05/2023 04:00:00 AM,20
E,09/05/2023 04:00:00 AM,25
W,09/05/2023 04:15:00 AM,20
E,09/05/2023 04:15:00 AM,46
W,09/05/2023 04:30:00 AM,22
E,09/05/2023 04:30:00 AM,56
W,09/05/2023 04:45:00 AM,30
E,09/05/2023 04:45:00 AM,67
W,09/05/2023 05:00:00 AM,37
E,09/05/2023 05:00:00 AM,91
W,09/05/2023 05:15:00 AM,48
E,09/05/2023 05:15:00 AM,141
W,09/05/2023 05:30:00 AM,82
E,09/05/2023 05:30:00 AM,231
W,09/05/2023 05:45:00 AM,88
E,09/05/2023 05:45:00 AM,250
W,09/05/2023 06:00:00 AM,125
E,09/05/2023 06:00:00 AM,288
W,09/05/2023 06:15:00 AM,171
E,09/05/2023 06:15:00 AM,421
W,09/05/2023 06:30:00 AM,241
E,09/05/2023 06:30:00 AM,677
W,09/05/2023 06:45:00 AM,331
E,09/05/2023 06:45:00 AM,771
W,09/05/2023 07:00:00 AM,287
E,09/05/2023 07:00:00 AM,849
W,09/05/2023 07:15:00 AM,366
E,09/05/2023 07:15:00 AM,971
W,09/05/2023 07:30:00 AM,411
E,09/05/2023 07:30:00 AM,845
W,09/05/2023 07:45:00 AM,516
E,09/05/2023 07:45:00 AM,783
W,09/05/2023 08:00:00 AM,544
E,09/05/2023 08:00:00 AM,706
W,09/05/2023 08:15:00 AM,534
E,09/05/2023 08:15:00 AM,775
W,09/05/2023 08:30:00 AM,603
E,09/05/2023 08:30:00 AM,845
W,09/05/2023 08:45:00 AM,589
E,09/05/2023 08:45:00 AM,808
W,09/05/2023 09:00:00 AM,526
E,09/05/2023 09:00:00 AM,625
W,09/05/2023 09:15:00 AM,531
E,09/05/2023 09:15:00 AM,584
W,09/05/2023 09:30:00 AM,484
E,09/05/2023 09:30:00 AM,597
W,09/05/2023 09:45:00 AM,471
E,09/05/2023 09:45:00 AM,621
W,09/05/2023 10:00:00 AM,444
E,09/05/2023 10:00:00 AM,529
W,09/05/2023 10:15:00 AM,523
E,09/05/2023 10:15:00 AM,573
W,09/05/2023 10:30:00 AM,518
E,09/05/2023 10:30:00 AM,596
W,09/05/2023 10:45:00 AM,521
E,09/05/2023 10:45:00 AM,545
W,09/05/2023 11:00:00 AM,562
E,09/05/2023 11:00:00 AM,550
W,09/05/2023 11:15:00 AM,560
E,09/05/2023 11:15:00 AM,536
W,09/05/2023 11:30:00 AM,571
E,09/05/2023 11:30:00 AM,578
W,09/05/2023 11:45:00 AM,633
E,09/05/2023 11:45:00 AM,598
W,09/05/2023 12:00:00 PM,590
E,09/05/2023 12:00:00 PM,516
W,09/05/2023 12:15:00 PM,638
E,09/05/2023 12:15:00 PM,593
W,09/05/2023 12:30:00 PM,676
E,09/05/2023 12:30:00 PM,575
W,09/05/2023 12:45:00 PM,634
E,09/05/2023 12:45:00 PM,587
W,09/05/2023 01:00:00 PM,569
E,09/05/2023 01:00:00 PM,531
W,09/05/2023 01:15:00 PM,647
E,09/05/2023 01:15:00 PM,537
W,09/05/2023 01:30:00 PM,674
E,09/05/2023 01:30:00 PM,602
W,09/05/2023 01:45:00 PM,674
E,09/05/2023 01:45:00 PM,484
W,09/05/2023 02:00:00 PM,728
E,09/05/2023 02:00:00 PM,558
W,09/05/2023 02:15:00 PM,744
E,09/05/2023 02:15:00 PM,593
W,09/05/2023 02:30:00 PM,747
E,09/05/2023 02:30:00 PM,589
W,09/05/2023 02:45:00 PM,775
E,09/05/2023 02:45:00 PM,588
W,09/05/2023 03:00:00 PM,920
E,09/05/2023 03:00:00 PM,601
W,09/05/2023 03:15:00 PM,1045
E,09/05/2023 03:15:00 PM,669
W,09/05/2023 03:30:00 PM,1089
E,09/05/2023 03:30:00 PM,599
W,09/05/2023 03:45:00 PM,1207
E,09/05/2023 03:45:00 PM,603
W,09/05/2023 04:00:00 PM,1317
E,09/05/2023 04:00:00 PM,597
W,09/05/2023 04:15:00 PM,1305
E,09/05/2023 04:15:00 PM,608
W,09/05/2023 04:30:00 PM,1258
E,09/05/2023 04:30:00 PM,555
W,09/05/2023 04:45:00 PM,1358
E,09/05/2023 04:45:00 PM,537
W,09/05/2023 05:00:00 PM,1334
E,09/05/2023 05:00:00 PM,505
W,09/05/2023 05:15:00 PM,1320
E,09/05/2023 05:15:00 PM,531
W,09/05/2023 05:30:00 PM,1170
E,09/05/2023 05:30:00 PM,568
W,09/05/2023 05:45:00 PM,1094
E,09/05/2023 05:45:00 PM,531
W,09/05/2023 06:00:00 PM,826
E,09/05/2023 06:00:00 PM,524
W,09/05/2023 06:15:00 PM,772
E,09/05/2023 06:15:00 PM,551
W,09/05/2023 06:30:00 PM,695
E,09/05/2023 06:30:00 PM,536
W,09/05/2023 06:45:00 PM,549
E,09/05/2023 06:45:00 PM,476
W,09/05/2023 07:00:00 PM,528
E,09/05/2023 07:00:00 PM,433
W,09/05/2023 07:15:00 PM,516
E,09/05/2023 07:15:00 PM,397
W,09/05/2023 07:30:00 PM,459
E,09/05/2023 07:30:00 PM,352
W,09/05/2023 07:45:00 PM,492
E,09/05/2023 07:45:00 PM,347
W,09/05/2023 08:00:00 PM,377
E,09/05/2023 08:00:00 PM,333
W,09/05/2023 08:15:00 PM,402
E,09/05/2023 08:15:00 PM,276
W,09/05/2023 08:30:00 PM,374
E,09/05/2023 08:30:00 PM,235
W,09/05/2023 08:45:00 PM,371
E,09/05/2023 08:45:00 PM,245
W,09/05/2023 09:00:00 PM,336
E,09/05/2023 09:00:00 PM,232
W,09/05/2023 09:15:00 PM,314
E,09/05/2023 09:15:00 PM,220
W,09/05/2023 09:30:00 PM,319
E,09/05/2023 09:30:00 PM,170
W,09/05/2023 09:45:00 PM,276
E,09/05/2023 09:45:00 PM,146
W,09/05/2023 10:00:00 PM,231
E,09/05/2023 10:00:00 PM,125
W,09/05/2023 10:15:00 PM,189
E,09/05/2023 10:15:00 PM,121
W,09/05/2023 10:30:00 PM,122
E,09/05/2023 10:30:00 PM,121
W,09/05/2023 10:45:00 PM,113
E,09/05/2023 10:45:00 PM,84
W,09/05/2023 11:00:00 PM,112
E,09/05/2023 11:00:00 PM,73
W,09/05/2023 11:15:00 PM,121
E,09/05/2023 11:15:00 PM,50
W,09/05/2023 11:30:00 PM,103
E,09/05/2023 11:30:00 PM,53
W,09/05/2023 11:45:00 PM,68
E,09/05/2023 11:45:00 PM,48
W,09/06/2023 12:00:00 AM,56
E,09/06/2023 12:00:00 AM,45
W,09/06/2023 12:15:00 AM,60
E,09/06/2023 12:15:00 AM,50
W,09/06/2023 12:30:00 AM,35
E,09/06/2023 12:30:00 AM,30
W,09/06/2023 12:45:00 AM,38
E,09/06/2023 12:45:00 AM,33
W,09/06/2023 01:00:00 AM,27
E,09/06/2023 01:00:00 AM,21
W,09/06/2023 01:15:00 AM,28
E,09/06/2023 01:15:00 AM,24
W,09/06/2023 01:30:00 AM,19
E,09/06/2023 01:30:00 AM,13
W,09/06/2023 01:45:00 AM,26
E,09/06/2023 01:45:00 AM,13
W,09/06/2023 02:00:00 AM,24
E,09/06/2023 02:00:00 AM,15
W,09/06/2023 02:15:00 AM,19
E,09/06/2023 02:15:00 AM,18
W,09/06/2023 02:30:00 AM,18
E,09/06/2023 02:30:00 AM,22
W,09/06/2023 02:45:00 AM,19
E,09/06/2023 02:45:00 AM,13
W,09/06/2023 03:00:00 AM,22
E,09/06/2023 03:00:00 AM,25
W,09/06/2023 03:15:00 AM,21
E,09/06/2023 03:15:00 AM,16
W,09/06/2023 03:30:00 AM,19
E,09/06/2023 03:30:00 AM,35
W,09/06/2023 03:45:00 AM,15
E,09/06/2023 03:45:00 AM,28
W,09/06/2023 04:00:00 AM,19
E,09/06/2023 04:00:00 AM,26
W,09/06/2023 04:15:00 AM,16
E,09/06/2023 04:15:00 AM,30
W,09/06/2023 04:30:00 AM,25
E,09/06/2023 04:30:00 AM,64
W,09/06/2023 04:45:00 AM,32
E,09/06/2023 04:45:00 AM,62
W,09/06/2023 05:00:00 AM,36
E,09/06/2023 05:00:00 AM,87
W,09/06/2023 05:15:00 AM,52
E,09/06/2023 05:15:00 AM,171
W,09/06/2023 05:30:00 AM,67
E,09/06/2023 05:30:00 AM,227
W,09/06/2023 05:45:00 AM,107
E,09/06/2023 05:45:00 AM,263
W,09/06/2023 06:00:00 AM,124
E,09/06/2023 06:00:00 AM,305
W,09/06/2023 06:15:00 AM,200
E,09/06/2023 06:15:00 AM,424
W,09/06/2023 06:30:00 AM,272
E,09/06/2023 06:30:00 AM,722
W,09/06/2023 06:45:00 AM,333
E,09/06/2023 06:45:00 AM,785
W,09/06/2023 07:00:00 AM,310
E,09/06/2023 07:00:00 AM,851
W,09/06/2023 07:15:00 AM,371
E,09/06/2023 07:15:00 AM,920
W,09/06/2023 07:30:00 AM,469
E,09/06/2023 07:30:00 AM,844
W,09/06/2023 07:45:00 AM,515
E,09/06/2023 07:45:00 AM,801
W,09/06/2023 08:00:00 AM,537
E,09/06/2023 08:00:00 AM,661
W,09/06/2023 08:15:00 AM,580
E,09/06/2023 08:15:00 AM,741
W,09/06/2023 08:30:00 AM,573
E,09/06/2023 08:30:00 AM,918
W,09/06/2023 08:45:00 AM,640
E,09/06/2023 08:45:00 AM,773
W,09/06/2023 09:00:00 AM,594
E,09/06/2023 09:00:00 AM,639
W,09/06/2023 09:15:00 AM,537
E,09/06/2023 09:15:00 AM,590
W,09/06/2023 09:30:00 AM,468
E,09/06/2023 09:30:00 AM,661
W,09/06/2023 09:45:00 AM,520
E,09/06/2023 09:45:00 AM,647
W,09/06/2023 10:00:00 AM,492
E,09/06/2023 10:00:00 AM,575
W,09/06/2023 10:15:00 AM,510
E,09/06/2023 10:15:00 AM,551
W,09/06/2023 10:30:00 AM,524
E,09/06/2023 10:30:00 AM,630
W,09/06/2023 10:45:00 AM,461
E,09/06/2023 10:45:00 AM,608
W,09/06/2023 11:00:00 AM,534
E,09/06/2023 11:00:00 AM,547
W,09/06/2023 11:15:00 AM,549
E,09/06/2023 11:15:00 AM,575
W,09/06/2023 11:30:00 AM,589
E,09/06/2023 11:30:00 AM,637
W,09/06/2023 11:45:00 AM,614
E,09/06/2023 11:45:00 AM,609
W,09/06/2023 12:00:00 PM,622
E,09/06/2023 12:00:00 PM,576
W,09/06/2023 12:15:00 PM,622
E,09/06/2023 12:15:00 PM,562
W,09/06/2023 12:30:00 PM,649
E,09/06/2023 12:30:00 PM,593
W,09/06/2023 12:45:00 PM,608
E,09/06/2023 12:45:00 PM,587
W,09/06/2023 01:00:00 PM,618
E,09/06/2023 01:00:00 PM,544
W,09/06/2023 01:15:00 PM,654
E,09/06/2023 01:15:00 PM,544
W,09/06/2023 01:30:00 PM,664
E,09/06/2023 01:30:00 PM,570
W,09/06/2023 01:45:00 PM,687
E,09/06/2023 01:45:00 PM,555
W,09/06/2023 02:00:00 PM,716
E,09/06/2023 02:00:00 PM,540
W,09/06/2023 02:15:00 PM,756
E,09/06/2023 02:15:00 PM,706
W,09/06/2023 02:30:00 PM,795
E,09/06/2023 02:30:00 PM,638
W,09/06/2023 02:45:00 PM,922
E,09/06/2023 02:45:00 PM,540
W,09/06/2023 03:00:00 PM,1004
E,09/06/2023 03:00:00 PM,560
W,09/06/2023 03:15:00 PM,1052
E,09/06/2023 03:15:00 PM,625
W,09/06/2023 03:30:00 PM,1137
E,09/06/2023 03:30:00 PM,624
W,09/06/2023 03:45:00 PM,1324
E,09/06/2023 03:45:00 PM,550
W,09/06/2023 04:00:00 PM,1171
E,09/06/2023 04:00:00 PM,508
W,09/06/2023 04:15:00 PM,1351
E,09/06/2023 04:15:00 PM,543
W,09/06/2023 04:30:00 PM,1379
E,09/06/2023 04:30:00 PM,580
W,09/06/2023 04:45:00 PM,1298
E,09/06/2023 04:45:00 PM,580
W,09/06/2023 05:00:00 PM,1312
E,09/06/2023 05:00:00 PM,480
W,09/06/2023 05:15:00 PM,1219
E,09/06/2023 05:15:00 PM,550
W,09/06/2023 05:30:00 PM,1181
E,09/06/2023 05:30:00 PM,522
W,09/06/2023 05:45:00 PM,1070
E,09/06/2023 05:45:00 PM,519
W,09/06/2023 06:00:00 PM,845
E,09/06/2023 06:00:00 PM,560
W,09/06/2023 06:15:00 PM,787
E,09/06/2023 06:15:00 PM,603
W,09/06/2023 06:30:00 PM,741
E,09/06/2023 06:30:00 PM,511
W,09/06/2023 06:45:00 PM,603
E,09/06/2023 06:45:00 PM,530
W,09/06/2023 07:00:00 PM,545
E,09/06/2023 07:00:00 PM,441
W,09/06/2023 07:15:00 PM,530
E,09/06/2023 07:15:00 PM,418
W,09/06/2023 07:30:00 PM,524
E,09/06/2023 07:30:00 PM,378
W,09/06/2023 07:45:00 PM,514
E,09/06/2023 07:45:00 PM,363
W,09/06/2023 08:00:00 PM,515
E,09/06/2023 08:00:00 PM,322
W,09/06/2023 08:15:00 PM,495
E,09/06/2023 08:15:00 PM,311
W,09/06/2023 08:30:00 PM,417
E,09/06/2023 08:30:00 PM,278
W,09/06/2023 08:45:00 PM,398
E,09/06/2023 08:45:00 PM,273
W,09/06/2023 09:00:00 PM,373
E,09/06/2023 09:00:00 PM,232
W,09/06/2023 09:15:00 PM,316
E,09/06/2023 09:15:00 PM,190
W,09/06/2023 09:30:00 PM,292
E,09/06/2023 09:30:00 PM,172
W,09/06/2023 09:45:00 PM,260
E,09/06/2023 09:45:00 PM,160
W,09/06/2023 10:00:00 PM,226
E,09/06/2023 10:00:00 PM,158
W,09/06/2023 10:15:00 PM,208
E,09/06/2023 10:15:00 PM,129
W,09/06/2023 10:30:00 PM,140
E,09/06/2023 10:30:00 PM,111
W,09/06/2023 10:45:00 PM,126
E,09/06/2023 10:45:00 PM,101
W,09/06/2023 11:00:00 PM,117
E,09/06/2023 11:00:00 PM,68
W,09/06/2023 11:15:00 PM,125
E,09/06/2023 11:15:00 PM,78
W,09/06/2023 11:30:00 PM,117
E,09/06/2023 11:30:00 PM,59
W,09/06/2023 11:45:00 PM,82
E,09/06/2023 11:45:00 PM,44
W,09/07/2023 12:00:00 AM,44
E,09/07/2023 12:00:00 AM,53
W,09/07/2023 12:15:00 AM,61
E,09/07/2023 12:15:00 AM,45
W,09/07/2023 12:30:00 AM,56
E,09/07/2023 12:30:00 AM,37
W,09/07/2023 12:45:00 AM,32
E,09/07/2023 12:45:00 AM,21
W,09/07/2023 01:00:00 AM,24
E,09/07/2023 01:00:00 AM,21
W,09/07/2023 01:15:00 AM,27
E,09/07/2023 01:15:00 AM,24
W,09/07/2023 01:30:00 AM,25
E,09/07/2023 01:30:00 AM,11
W,09/07/2023 01:45:00 AM,22
E,09/07/2023 01:45:00 AM,15
W,09/07/2023 02:00:00 AM,21
E,09/07/2023 02:00:00 AM,16
W,09/07/2023 02:15:00 AM,21
E,09/07/2023 02:15:00 AM,16
W,09/07/2023 02:30:00 AM,18
E,09/07/2023 02:30:00 AM,27
W,09/07/2023 02:45:00 AM,21
E,09/07/2023 02:45:00 AM,12
W,09/07/2023 03:00:00 AM,10
E,09/07/2023 03:00:00 AM,16
W,09/07/2023 03:15:00 AM,24
E,09/07/2023 03:15:00 AM,23
W,09/07/2023 03:30:00 AM,19
E,09/07/2023 03:30:00 AM,25
W,09/07/2023 03:45:00 AM,22
E,09/07/2023 03:45:00 AM,27
W,09/07/2023 04:00:00 AM,13
E,09/07/2023 04:00:00 AM,31
W,09/07/2023 04:15:00 AM,22
E,09/07/2023 04:15:00 AM,28
W,09/07/2023 04:30:00 AM,19
E,09/07/2023 04:30:00 AM,55
W,09/07/2023 04:45:00 AM,41
E,09/07/2023 04:45:00 AM,74
W,09/07/2023 05:00:00 AM,35
E,09/07/2023 05:00:00 AM,84
W,09/07/2023 05:15:00 AM,57
E,09/07/2023 05:15:00 AM,145
W,09/07/2023 05:30:00 AM,82
E,09/07/2023 05:30:00 AM,237
W,09/07/2023 05:45:00 AM,106
E,09/07/2023 05:45:00 AM,235
W,09/07/2023 06:00:00 AM,122
E,09/07/2023 06:00:00 AM,275
W,09/07/2023 06:15:00 AM,177
E,09/07/2023 06:15:00 AM,431
W,09/07/2023 06:30:00 AM,296
E,09/07/2023 06:30:00 AM,706
W,09/07/2023 06:45:00 AM,346
E,09/07/2023 06:45:00 AM,760
W,09/07/2023 07:00:00 AM,327
E,09/07/2023 07:00:00 AM,830
W,09/07/2023 07:15:00 AM,406
E,09/07/2023 07:15:00 AM,883
W,09/07/2023 07:30:00 AM,350
E,09/07/2023 07:30:00 AM,749
W,09/07/2023 07:45:00 AM,317
E,09/07/2023 07:45:00 AM,689
W,09/07/2023 08:00:00 AM,428
E,09/07/2023 08:00:00 AM,670
W,09/07/2023 08:15:00 AM,417
E,09/07/2023 08:15:00 AM,684
W,09/07/2023 08:30:00 AM,482
E,09/07/2023 08:30:00 AM,722
W,09/07/2023 08:45:00 AM,500
E,09/07/2023 08:45:00 AM,697
W,09/07/2023 09:00:00 AM,486
E,09/07/2023 09:00:00 AM,562
W,09/07/2023 09:15:00 AM,566
E,09/07/2023 09:15:00 AM,544
W,09/07/2023 09:30:00 AM,580
E,09/07/2023 09:30:00 AM,592
W,09/07/2023 09:45:00 AM,580
E,09/07/2023 09:45:00 AM,652
W,09/07/2023 10:00:00 AM,503
E,09/07/2023 10:00:00 AM,575
W,09/07/2023 10:15:00 AM,464
E,09/07/2023 10:15:00 AM,603
W,09/07/2023 10:30:00 AM,529
E,09/07/2023 10:30:00 AM,598
W,09/07/2023 10:45:00 AM,544
E,09/07/2023 10:45:00 AM,639
W,09/07/2023 11:00:00 AM,558
E,09/07/2023 11:00:00 AM,564
W,09/07/2023 11:15:00 AM,610
E,09/07/2023 11:15:00 AM,567
W,09/07/2023 11:30:00 AM,628
E,09/07/2023 11:30:00 AM,621
W,09/07/2023 11:45:00 AM,641
E,09/07/2023 11:45:00 AM,623
W,09/07/2023 12:00:00 PM,659
E,09/07/2023 12:00:00 PM,549
W,09/07/2023 12:15:00 PM,671
E,09/07/2023 12:15:00 PM,564
W,09/07/2023 12:30:00 PM,644
E,09/07/2023 12:30:00 PM,610
W,09/07/2023 12:45:00 PM,660
E,09/07/2023 12:45:00 PM,630
W,09/07/2023 01:00:00 PM,629
E,09/07/2023 01:00:00 PM,602
W,09/07/2023 01:15:00 PM,649
E,09/07/2023 01:15:00 PM,552
W,09/07/2023 01:30:00 PM,594
E,09/07/2023 01:30:00 PM,507
W,09/07/2023 01:45:00 PM,679
E,09/07/2023 01:45:00 PM,524
W,09/07/2023 02:00:00 PM,712
E,09/07/2023 02:00:00 PM,554
W,09/07/2023 02:15:00 PM,844
E,09/07/2023 02:15:00 PM,581
W,09/07/2023 02:30:00 PM,845
E,09/07/2023 02:30:00 PM,610
W,09/07/2023 02:45:00 PM,852
E,09/07/2023 02:45:00 PM,566
W,09/07/2023 03:00:00 PM,962
E,09/07/2023 03:00:00 PM,559
W,09/07/2023 03:15:00 PM,1061
E,09/07/2023 03:15:00 PM,628
W,09/07/2023 03:30:00 PM,1176
E,09/07/2023 03:30:00 PM,628
W,09/07/2023 03:45:00 PM,1317
E,09/07/2023 03:45:00 PM,606
W,09/07/2023 04:00:00 PM,1363
E,09/07/2023 04:00:00 PM,566
W,09/07/2023 04:15:00 PM,1377
E,09/07/2023 04:15:00 PM,451
W,09/07/2023 04:30:00 PM,1329
E,09/07/2023 04:30:00 PM,488
W,09/07/2023 04:45:00 PM,1377
E,09/07/2023 04:45:00 PM,505
W,09/07/2023 05:00:00 PM,1289
E,09/07/2023 05:00:00 PM,521
W,09/07/2023 05:15:00 PM,1360
E,09/07/2023 05:15:00 PM,580
W,09/07/2023 05:30:00 PM,1142
E,09/07/2023 05:30:00 PM,621
W,09/07/2023 05:45:00 PM,1012
E,09/07/2023 05:45:00 PM,607
W,09/07/2023 06:00:00 PM,914
E,09/07/2023 06:00:00 PM,605
W,09/07/2023 06:15:00 PM,804
E,09/07/2023 06:15:00 PM,646
W,09/07/2023 06:30:00 PM,711
E,09/07/2023 06:30:00 PM,574
W,09/07/2023 06:45:00 PM,628
E,09/07/2023 06:45:00 PM,550
W,09/07/2023 07:00:00 PM,646
E,09/07/2023 07:00:00 PM,477
W,09/07/2023 07:15:00 PM,584
E,09/07/2023 07:15:00 PM,445
W,09/07/2023 07:30:00 PM,493
E,09/07/2023 07:30:00 PM,387
W,09/07/2023 07:45:00 PM,524
E,09/07/2023 07:45:00 PM,378
W,09/07/2023 08:00:00 PM,490
